,review,type
2724,"Хороший, но есть одно но- микрофон. При покупке попытайтесь позвонитьс телефона. по сути телефон хороший, отличная камера,хорошее звучяние. при разговоре я пропадаю.у меня дефект микрофона. И сейчас телефон 3 недели в ремонте.",/img/svg/review-smile-1.svg
2725,"Для девушек от 25-35 то что нужно Телефончик очень ничего еслибы не микрофончик (проблема описана выше). тем более если это подарок!!!Ну конечно нет предела совершенству. Прикольный дизайн, стандартное меню, крупный шрифт, красивая цветопередача, удобная задняя рефленая крышка (не царапается и не скользит), камера даже очень неплохая, проигрыватель достойный. Батарейка конечно слабовата, у меня с первого дня покупки проблемка с микрофоном (первые несколько фраз меня или неслышно или ка будто заикаюсь), отсутствие кнопок управления проигрывателем на боковой панельке.",/img/svg/review-smile-3.svg
2726,"Нормальный телефон Мне на следущий день хотелось уже его поменять в магазине на другой,но потом передумала.Ничего нормальный.Главное привыкнуть,но не в восторге.За такие деньги пойдет. Дизайн,камера днем хорошо фоткает. Четкость изображеия не совсем нравиться,большие часы на экране,батарея сутки выдерживает.",/img/svg/review-smile-2.svg
2727,"покупайте и пользуйтесь! Не пожалеете! Несмотря на всё, в принципе, надо брать! Цена отличная для такого телефончика. Красивый,стильненький,классная полифония,простое меню,неплохая камера. Пальцы во время разговора закрывают динамик; Плохо, что будильник нельзя устанавливать на всю неделю(неудобно для людей работающих через день); наушники для радио выполняют роль антенны, которая в помещении ловит не очень.",/img/svg/review-smile-3.svg
2728,"Кто хочет поплеваться - покупайте. Как по мне так фирма Nokia в данной модели продемонстрировала все недостатки и не доработки какие могут быть у современного телефона. Ни одно из заявленных качеств не соответствует в этой модели вообще. Ужасная камера. Ужасный люфт крышки, который появляется уже после нескольких минут пользования. Не проработанное меню, очень примитивное, некоторые функции просто имеются и не активны.Для меня это осталось непонятным. Шрифты просто огромны (видно росчитан не на здоровую молодёжь, а на незрячих стариканов). Как плеер очень не удобно использовать, не продуман вовсе. Брал его как замену его предшественника 6280 и был очень огорчён его функционалом. Не дотягивает и до половины.Отсутствует соединение с ПК. После того как купил и попробовал его в домашних условиях, был вынужден на следующий день отнести его обратно в салон и вернуть. Вообщем телефон не из дорогих, но отдавать деньги за такое фуфло лично меня задавила жаба. Нет Полно",/img/svg/review-smile-1.svg
2729,"Все ничего, но как всегда есть недостатки. Сразу при покупке проверьте динамик!!!!!!!!!!!!!!!! Очень красивенький, удобная задняя рефленая крышка, звук достаточно хороший, яркие красивые цвета. Проблема в динамике с самого первого дня покупки, первые несколько фраз меня не слышно и потом бывает пропадает звук.Пока на гарантии нужно отдать в ремонт.",/img/svg/review-smile-1.svg
2730,"На вкус и цвет фломастеры разные Был перед этим 6300, потому с ним и сравниваю. Экран побольше, но цветопередача немножко хуже. Камера обычная. Меню немного усложнили, в результате приходится делать в 2 раза больше нажатий, чтоб добраться до нужного пункта. Радио слабее ловит + переключение станций стало неудобным. Батарея 2-3 дня (лучше, нежели у 6300). В остальном нюансов нет. Телефоном остался доволен. Отличный дизайн, большой экран, крупные шрифты(настраивается), простое меню (как у 6300), относительно недорогой. Сбоку на корпусе нет регулировки звука. Нет вспышки. Неудобные кнопки на передней панели(необходимо привыкать). Большие часы на экране, которые не убираются(обои приходится подбирать). При добавлении фото в ММС, автоматом не уменьшается под нужный вес для отправки(может не разобрался).",/img/svg/review-smile-3.svg
2731,"Мерзостный телефон Если хотите сберчь нервы и не стать завсегдатаем сервисного центра-не покупайте эту модель. Большой экран.Хороший громкий звук у звонка пропадает звук в слуховом динамике.За 2 мес по этому поводу уже 4-й раз в ремонте.Т.е. фактически 1 день пользуюсь,вижу,что ничего не отремонтировали,несу снова в ремонт и так уже 2 месяца.В первой гарантийной мастерской,чтобы я от них отвязалась в 3-й ремонт дали заключение,что телефон в условиях сервисного центра работает безотказно.А то,что я собеседника слышу через 1-2 буквы-это их не волнует.Складывается ощущение,что Нокиа дала установку СЦ ни в какую не давать отрицательное заключение по этой модели. Вот позавчера снова сдала его в ремонт по той же причине в другую мастерскую.Посмотрим ,эти исправят или я его разобью об стену. Если громкость звонка установлена на максимуме-звук сначала слабый,а потм нарастает.",/img/svg/review-smile-1.svg
2732,"Моя оценка 4 из 5. Рекомендую мне нравится телефон. Пользуюсь наверное 95% его функций и пока все работает. Даже после 2,5 лет не хочу менять. Этот телефон у меня уже 3-ий год. Работает отлично. Никогда не было проблем со связью - меня слышали и я слышал. Как всегда интуитивно понятное меню. Ни разу не перепрошивал. Несколько раз падал на асфальт, раз 5 был в кармане в полностью мокрых от дождя штанах и продолжал без сбоев работать. До сих пор быстро все делает. - Иногда перегружается (раз в 1-2 недели), но это нормально. Подождать минуту труда не составит - плохо снимает в комнате, но просто супер при дневном или солнечном освещении. Макросъемка тоже хорошая. Записал в недостатки только потому, что K790i при 3МП снимал лучше, чем С902i при 5 МП - через 2 года отклеилась часть клавиатуры. Купил клей, осторожно заклеил - больше проблем нет",/img/svg/review-smile-3.svg
2733,"моя оценка С902 - пять с плюсом! Прошивку не делала,пашет на ура!Рекомендую! Классный телефон,кто бы там что не говорил!LG зависает куда больше.У меня телефон уже год и я оч довольна,и кнопки не отваливаются,и звук чистый,с инета качает сказочно!Стильный видон!Тоже падал - хоть бы хны! Может проблема в производителе?Когда я заказывала,то мне предложили на выбор двух производителей этой модели,разница в 2 штуки рублев,разумеется взяла тот,что подороже и никаких проблем.",/img/svg/review-smile-4.svg
2734,"МОжно и нужно. Модель стоит брать только из за качества звука. Чего еще ждать от хоршего плеера со встроенным телефоном? Одним словом - да. Качество звука отменное, как и у большинства Волкманов. Камера не на высоте. Но, отдадим должное, для музыкального телефона она снимает вполне и вполне. Жалко, нет оптического зума и снимки иногда получаются зернистыми.",/img/svg/review-smile-4.svg
2735,"Не стоит своих денег и твоих нервов. Купил С 902 под впечатлением К 790 I , до этого всегда были Нокиа. Если 790-й пргосто супер, то С902 полный отстой, как в работе, а главное в снимках. Не смотря на то что у него камера 5мегапиксилей, снимает отвратительно. За полтора года работы выходил из строя три раза (!) , и на ремонт в сумме было истрачено 4000 роублй (за три раза) Телефон глючит, глючит и глючит. Затрудняюсь найти Неудобные клавиши, постоянно зависает, плохая камера, быстро стирается корпус",/img/svg/review-smile-1.svg
2736,"На любителя... Пользуюсь уже 1,5 года. Надо менять... Неплохая камера, но только когда делаешь снимки днём, ночью фотки вообще никакие. Хорошо проработанный меню. За рулём не смотря нахожу что надо. Быстро излизался корпус. Прошлось менять, так как часть кнопок оторвалось. Когда наполняется память (особенно мемори кард) бывает подглучивает и тормозит. Вообще у меня в нём около 550 фотографий и 30 мп3, бывает подглючивает но в остальном всё нормально.",/img/svg/review-smile-3.svg
2737,"пользоваться можно,если бы не кнопки самое привлекательное в эой модели -дизайн,и супер меню,как вобщем во всех моделях soni e попользовлась телефоном полгода отклеились кнопки и приклеить ничем невозможно,это пожалуй один из недостатков этой модели очень ""чувствительный"" экран и корпус,поэтому телефон желательно хранить в чехле",/img/svg/review-smile-3.svg
2738,"Хороший камерафон) Телефон у меня уже два года.За последнее месяца два оторвались кнопки и разшатался разъем под наушники и они перестали функционировать ,хотя зарядное устройство пашет.Облез весь задний корпус ,мне приишлось его закрашивать черным лаком,потом он стал часто выключаться после длительного прослушивания композиций как в режиме мультимедия так и в режиме звуки.А так телефон надежный ,не глючил!Падал раз 50 и не разу не разбился!Хорошее качество фотографий! Камера.Звук. Гнездо разъема.Корпус.Кнопки.Часто стал выключаться.",/img/svg/review-smile-4.svg
2739,"Ващпе тема!!! И ронял и приходилось швырять об стенку, но не каких дефектов, кроме царапин и окраски)) Советую взять если найдёте, нахрен эти сенсоры... Стильный, громкий. сотка 3 года использую по полной программе, работает отменно, без глюков. Ничего не беспокоило кроме флешки М2, у всех отклеивается клава. соглашусь, не удобная клава.",/img/svg/review-smile-4.svg
2740,он этого не стоит не советую тратить такие деньги камера хорошая глючит из памяти изчезли номера игры не заряжает батарею не приходят сообщения а ему только один год за что такие деньги,/img/svg/review-smile-1.svg
2741,"модель с серьезными недостатками Ужасный внешний вид. Не пользовался заказал на прошлой неделе, сегодня только получил, в реальности сильно отличается от фото которые предоставляют все возможные интернет магазины рэтро моделей. Камера 5- ть мега пикселей. Внешний вид. Буду делать возврат.",/img/svg/review-smile-1.svg
2742,"Чем переплачивать за понты,лучше и не пожелаешь Аппарат люкс ,камер реальных 2, снимки нормальные, радует батарея с утра 100%приболее средних нагрузках до вечера остаётся 54% Экран, батарея,связь, внешний вид. Как таковых не нашел.",/img/svg/review-smile-4.svg
2743,"Не кому не советую приобретать,да ещё за 9000 р. Лучше взятьXiaomiredmi8A. Из 4-х камер работает только одна.Остальные три муляж.Рабочая камера на 3балла.Звук пропадает,сам неожиданно выключается, виснет. Батарейка, которую не нужно часто заряжать. Всё.",/img/svg/review-smile-1.svg
2744,пользуюсь более года лагов не было емкая батарея не заметил,/img/svg/review-smile-4.svg
2745,"обычная модель, ничего особенного Цена, шустрый, памяти хватает Сенсорный экран иногда барахлит, биометрия плохая, так я и не понял шо за лажа с камерами - там походу только одна и ещё одна селфи",/img/svg/review-smile-2.svg
2746,"Лично моё мнение,аппарат годный и надёжный,рекомендую. Уже писал отзыв,когда приобрел, прошло пол года,что могу сказать ничего не изменилось,ну разве что не мог зарядиться,(за ночь на 10%)причина банальна кабель зарядки накрылся,но это скорее моя вина,а так молодца За пол года ни глюков ни лагов,но раз в неделю перезапускаю .Но хочу отметить у меня он последние 4 месяца работает под нагрузкой,вай фай, интернет, иногда целый день открыто куча приложений и ...и радует своей стабильной и четкой работой.Сам ястроительи на работе всякое бывает и пыль и телефон падал ,но неподводил ни разу. Немного бесит автофокус при съёмке видео",/img/svg/review-smile-3.svg
2747,Телефон хороший екран большой Телефон клас ігри тянет Батарея Нічево нет,/img/svg/review-smile-4.svg
2748,"хорошая модель, понравилось Я считаю в принципе если этот телефон покупать ребёнку это то что нужно потому что если он разобьётся у неё цена не такая уж и большая да и пользоваться в принципе приятно В принципе за свои деньги топ Плохой звук и проблема с с играми происходит не получается играть в два пальца в 4 когда забита память он начинает лагать любой там очень сильно ну конечно ну так в принципе можно пользоваться опять же как ребёнку",/img/svg/review-smile-3.svg
2749,"В такой цене-это лидер, среди телефонов, советую Отличные настройки камеры, есть даже ручные тонкие настройки, долго держит батарейка. Дисплей лучший в своей цене. камерадисплейбатарейкаандроиддизайн и материалы отсутствие их",/img/svg/review-smile-4.svg
2750,"4+ з 5ти - надійний смартфон. Користуюсь Nokia 6.2 64GB ice - 2 місяці, хороший смартфон у співвідношенні ціна - якість,батарея тримає непогано, дисплей 6,3-16 М - кольорів, Рекомендую але 64 або 128 Gb - (4Gb-ОП), 3Gb-слабий . Батарея, Дисплей, Камера - (в світлу пору доби), Звук, Чистий Андроїд. Скляна задня частина корпусу - дуже слизький, дійсно як шматочок льоду.",/img/svg/review-smile-3.svg
2751,модель с серьезными недостатками Камера хорошая Замерзает а ещё пока зимы нет ноут 5 будет лучше чем он,/img/svg/review-smile-1.svg
2752,"В целом, телефон хорош за свои деньги. Друзья, если вы планируете приобретать этот телефон, то берите 4 гб озу. Проверьте, сэкономите на нервах)) И обязательно берите чехол. Хоть и заявляется, что стоит горилла глас, но этого не чувствуется. Спустя 4 месяца телефон в царапинах. Дизайн Экран Аккумулятор NFC Датчик приближения. Иногда подлагивет во время разговора. Именно в этой версии 3гб обу это недостаток.",/img/svg/review-smile-3.svg
2753,"отличная модель, очень понравилось Камера при плохом освещении не очень, а в целом отличны аппарат! Дисплей, акоммулятор ~",/img/svg/review-smile-4.svg
2754,"НЕ ПОКУПАТЬ !!! НЕ верьте менеджерам, которые вам перезванивают после заказа товара, естественно ни кто не скажет правду. На вопрос о подлинности товара меня уверили что все оригинальное из старых запасов на складах...НЕТ это полный обман. Телефон по факту является копией-подделкой, да еще и не особо качественной сборки ...то что это Mtorola. ,больше их нет это не оригинал,качество сборки оставляет желать лучшего, задняя крышка закрывается не плотно, а главный косяк это батарея. Полная зарядка осуществляется за 1,5 часа-о да это круто......зато она разряжается в 0 за 15 минут",/img/svg/review-smile-1.svg
2755,"Ценителям Мотороллы - не заказывайте. Телефон не соответствует тому, который указан на фото.Я заказала в золоте. Пришел телеф., у которого разный цвет корпуса.2. На задней крышке нет фирменного знака ""М"", как показано на фото.3. Не читается карта памяти.4. Клавиатура на простом пластике, а на фото оригинальная рефлёная, которая переливается при свете и подсветке.5. На подсветке клавиатуры черное пятно.6. Вилка зарядного устройства вываливается из розетки.7. Заказывала в Online-groups.ru, операторы бросают трубку. Хамство. Буду писать жалобу. 8. Коробка телефона оригинальная, но убитая, сам телефон подвальной сборки.Ничего общего с оригинальной Мотороллой. Нет Не соответствует заявленному телефону на фото (по дизайну оригинальной Мотороллы)",/img/svg/review-smile-1.svg
2756,"один из лучших продуктов Мотороллы вне зависимости от времени Отличный дизайн,крепкий,изностостойкий корпус,пользуюсь почти 5 лет,никаких проблемм и глюков Отличный трудяга для звонков,плюс имиджевй аппарат,дизайн которого ещё актуален и сегодня мультимедийная часть никакая,не самая сильная батарея",/img/svg/review-smile-4.svg
2757,"отличная модель, очень понравилось Вечная вещь! Ему уже больше 5 лет, а до сих пор пользуюсь, когда подводит мой более новый телефон! При нормальном пользовании 2 года как минимум отличной работы гарантировано! Стойкий корпус, хорошо держит батарею (мне хватает), понятный и простой в использовании, возможность записи разговора через диктофон, голосовой набор с телефонной книги. Стойкий к падениям, после продолжает отлично работать. После падения в воду достаточно реабилитации феном При передачи большого количества файлов через bluetooth появляется синий экран и приходится вынимать батарею, можно исправить перепрошивкой. Минус составляет единственный вход для зарядки, наушников и USB, он то достаточно крепко установлен, но у меня наушники уже не воспринимает (можно списать на ""старость"" телефона). Не воспроизводит много мр3 файлов (пишет, что не верный формат)",/img/svg/review-smile-4.svg
2758,"модель с серьезными недостатками ПОКУПАТЬ Не СОВЕТУЮ. Фирма работает по подставным документам. Хотела вернуть телефон, возникли проблемы. Законы не соблюдают Нет никаких достоинста Совсем не та модель которая была раньше Очень маленький, неудобен в использовании",/img/svg/review-smile-1.svg
2759,"Отличный телефон для неприхотливого пользователя. Если бы не такая высокая цэна как сейчас на него,можно и ещё один взять,а так есть куча товара с более интересными и расширенными возможностями за теже бабки. Лучшее что можно было взять в07 году за800 грн.Метал корпус,фото отличное-главное подстроить,громкий динамик как у самсуньг.))Быстродейственный,надёжный,выносливый!!! В 10году подменял батарею,а в 11году немного подглючивать стал.",/img/svg/review-smile-4.svg
2760,"хорошая модель, понравилось пользуюсь ежедневно, около 20 раз на день, на протяжении 2лет. отношусь к ней с любовью и заботой. По-этому, внешне почти не юзаная на вид. оч.ее люблю за стиль и внешность) не хочу досих пор менять, хотя считаю, что морально и технически это устарелая модель ДИЗАЙН!!! внешний екран плохая камера, практически невидно что на снимке батарея слабеникая",/img/svg/review-smile-3.svg
2761,"хорошая модель, понравилось В комплекте пришло всё Заказывала розовый,прислали красный.Стекло на панели затертое с царапинами.Крышка для вынимания батареи отходит.Очень не довольна покупкой.Вместе с доставкой заплатила 3820,цена телефона 3000.Для б.у телефона это очень,очень дорого.",/img/svg/review-smile-3.svg
2762,"отличная модель, очень понравилось Обожаю этот телефон, он у меня лет 7. Или больше. Красивый дизайн, стильный, тонкий. Получаются отличные фотографии. За все годы, пока пользовалась Моторолой V3i, ни разу не появилась проблем и мысль поменять его на новый. Надеюсь он еще поработает пару лет. Спасибо его создателям. Не смогла подключить к интернету.",/img/svg/review-smile-4.svg
2763,"Аппарат практически неубиваемый. Если финтифлюшки типа игр, МП3 и другой не нужной лабуды, лишней для телефона не нужно, то лучшего аппарата не найти. Износостойкий выносливый трудяга, 6 лет пашет как комбайн, ничего не менялось со времени покупки, все родное, только картинку на экране поменял. Корпус вообще вещь, навернулся с лестницы на него, только царапина глубокая на корпусе осталась. Разок плюхнул в воду, феном просушил и норм. Связь радует, фотки ничего так. Иногда вырубается на морозе в -30 и ниже, но это уже мои придирки.",/img/svg/review-smile-4.svg
2764,"отличная модель, очень понравилось Купил смартфон такой ""неубиваемый"" - летом постоянно в экстремальные походы хожу, а смартфон не подвержен пыли и грязи, упадет если, так ничего ему не будет. По цене недорогой и памяти мне хватает. надежный нет",/img/svg/review-smile-4.svg
2765,"Жаль, разочарование,крах... Карл ip69 с отслаиванием корпуса (резина) это что то Вообщем модель так себе, к сожалению столкнулся с проблемой с самого начала, пришёл телефон,но увы не включается,поменяли и ура работает.... Первый контакт с водой, окантовка вокруг экрана (резина) отслаивается на ура!!! Карл ip69 отслаивается на ура!!! Короче клеил, плакал,жаль, больше не буду приобретать данную модель (фирму). До этого приобретал раннию модель без индекса 02,была лучше. ip69 высокая защита, батарея нормально Окантовка, корпус (резина) с контактами с водой отслаивается на ура(((((((",/img/svg/review-smile-3.svg
2766,"Вполне приличная модель для звонков и смс. Рекомендую для пенсионеров. Купил маме (72года) для звонков и смс. Покупал в ""Связном"". Карту памяти не вставлял, нет необходимости. Сборка хорошая, ничего не люфтит, всё плотно подогнано.Яркий экран с приличной чёткостью, достаточно большой. Возможность регулировки яркости и времени подсветки экрана и кнопок. Кнопки крупные, в меру упругие, не чересчур чувствительные, чуть поскрипывают при нажатии, но установлены плотно. Ёмкая батарея, зарядки хватает на целый месяц (ну, это индивидуально). Сеть ловит хорошо (в городе, за городом не пробовали), сигнал устойчивый, слышимость отличная, не фонит, голосовые частоты не подрезаны, без металл. тембра, без ""кваканья"". Собеседник тоже хорошо её слышит, без искажений, ну, если телефон хороший. Шрифт в смс и в настройках крупный, белые буквы на синем фоне хорошо смотрятся и читаются. Звук рингтонов громкий, мелодий всего 5, но вполне подходящие. Меню настроек несложное, вполне можно разобраться, если посидеть пару часов вдумчиво и не торопясь. Контакты в тел. книгу -- без проблем, 250 на симку, 500 в память телефона. Отдельная кнопка включения фонарика, работает даже при выключенном телефоне. Недостатки есть, хотя и незначительные. 1)Не очень удобные слоты для сим-карт, без фиксации. Чтобы телефон ""увидел "" симку, мне пришлось 4 раза её подвИгать в слоте, каждый раз при этом отключая телефон и вынимая батарею. Кстати, настройки телефона при этом не сбрасываются. 2)Время полной зарядки батареи -- 5 часов. Многовато. 3)Невозможно отключить звук ""приветствия ITEL"" при включении / выключении телефона.",/img/svg/review-smile-3.svg
2767,"отличная модель, очень понравилось Хороший бабушкафон, звонит громко, в динамик слышно хорошо, есть СОС кнопка с различными настройками недорогой качественный корпус Неплохой экран Громкий звук нет",/img/svg/review-smile-4.svg
2768,"Не пожалеете. Если Вы собираетесь использовать этот телефон как проф.камеру- к сожалению не получится, всё остальное -супер . До этого у меня был айфон)). Для телефона за 2000грн. Отличное соотношение цена- качество. Хороший звук, цвет, не висит, быстрый интернет. Для меня нет.",/img/svg/review-smile-4.svg
2769,"Советую брать, цена неплохая Достаточно удобный, пользуюсь с января 21 года, подписаний не было, для тех кто пользовался телефоном от Xiaomi - система будет удобная. Мой вердикт, неплохо, рекомендую брать Неплохой фонарик, хз что ещё телефон как телефон. Отпечаток по началу разпозновал через раз, потом спустя два-три дня всё работает как часы.",/img/svg/review-smile-3.svg
2770,"Отличный телефон, но с небольшими недостатками Покупая смартфон, не было ожиданий революционного технологического шага вперед в данной модели. Не буду врать, телефон очень хорош, а рядовой пользователь вообще скажет, что это самый лучший телефон. НО! Это же ТОПовые СМАРТФОНЫ и отдавая такие деньги за телефон, хочется, чтобы он был на все 100% идеален! Теперь по порядку: 1. За счет того, что рамок у смартфона практически нет, в руке он лежит довольно комфортно несмотря на свои почти 7"" (раньше планшеты были по 7 дюймов=) ); 2. Для потребления контента начиная от выше сказанной диагонали и 120 герцового дисплея с HDR10+ подходит идеально, мне аж показалось, что глаза стали уставать меньше.; 3. Exynos во флагмане...серьезно? Даешь ТОПовые процы в топовые смартфоны!; 4. Многие хейтят камеру, говорят мол много шумов, не вытягивает ночной режим и плохая фокусировка. Народ, вы че? Это телефон, а не топовая зеркалка! И ко всему прочему, этот смартфон в ТОПе DxOMark, не думаю, что он туда так просто попал. Фоточки для инсты получаются зачетные. Есть у этого телефона и свои ""скелеты в шкафу"" но вы покажите хоть один идеальный смартфон без единого недостатка! Внешний вид, качество экрана 120Гц! , камера, звук. Цена. За такую цену могли бы поставить ТОПовый процессор и реализовать более продолжительное время жизни от одного заряда батареи. Толстый модуль камеры, может выпирать даже из некоторых чехлов (лучше примерять по месту).",/img/svg/review-smile-3.svg
2771,"отличная модель, очень понравилось Все дуже добре, якщо брати 12/128 на Снепі. Все Немає зовсім",/img/svg/review-smile-4.svg
2772,"Крайне разочарован Хотел поделиться одной очень болезненной на мой взгляд проблемой Samsung Galaxy S20+ которую до сих пор разработчики так и не решили. Проблема заключается в том, что смартфон при съемке видео постоянно теряет фокус при достаточно несложных условиях. Ниже ссылка по которой доступны исходники коротких видео в которых вы можете увидеть эту проблему. Я обращался в техподдержку предложили сбросить настройки камеры до заводских, а если не поможет, то может быть со временем с обновлениями поправят. В итоге ничего не помогло и спустя год с обновлениями ничего не поправили. Если почитать на форумах, то понятно, что проблема распространенная, очень много людей жалуются на это. В Samaung об этом знают, но до сих пор проблему не решили. У меня в galaxy s9 такой проблемы не было. Я всю жизнь на samsung с самого первого Galaxy Note. Можно сказать отбитый, преданный фанат. Последнее время Samsung разочаровывают, то процессор, выжирающий батарейку напрочь, то ультразвуковой сканер отпечатка пальца медленный. Ну а с этим косяком камеры, отдал сколько денег и получил такую гадость, воспринимаю это как подлость и предательство, как плевок от Samsung в лицо своим фанатам. Реально думаю уходить с этого бренда. Посмотрю сейчас что будет с s21. Если не сделают нормальный смартфон, то все. Ссылка на исходники: https://drive.google.com/drive/folders/1CSKpXzLY1u4-yQ-qxv-JRS0Y6nYXOo3Y?usp=sharing Экран Съёмка видео, автономность, сканер отпечатка пальца",/img/svg/review-smile-1.svg
2773,"Своих денег не стоит Вроде думал что самсунги нормальные,хвалили их,а на самом деле ничего особенного.Покупал в августе,а в ноябре уже задумываюсь его сменить.Цена не оправдана Тонкий,быстрая зарядка Эксинос в играх даёт фризы,сильно греется,на высоких настройках в играх может быть неправильная цветопередача.Из-за загнутого дисплея нечаянные компания.Камера не плохая,но если фотографировать огонь,он будет фиолетовым.Когда долго юзаешь телефон в играх автоматическое снижение яркости.Отпечаток пальца под защитным стеклом не работает.",/img/svg/review-smile-2.svg
2774,"Отличный для своего функционала Samsung Galaxy S20+ 20 лет был верным фанатом марки Сони по конец 2020г. с начала использования телефонов. В итоге моя последняя Иксперия Z5 Dual совсем развалилась, искал какую то альтернативу среди сонек. Но к сожалению на сегодня не нашёл именно то, что мне хотелось, как мне показалось - сонька совсем сдувается в этом направлении. Да и ценник - космос за флагманский телефон. Стал поглядывать в сторону самсунгов, и заинтриговал S20. Перечитал много отзывов и пересмотрел много обзоров. Выбор стал очевиден, буду переходить на Самсунг. В моём использовании данного телефона, батареи хватает: 1. В интенсивном использовании на полторы суток. 2. В обычном режиме на двое суток. Считаю это отличным результатом. Телефон прошит под РФ, обновления прилетают, Пей работает без проблем, как и все приложения Самсунг. Иероглифов китайских нет. Есть 5G но проверить пока нет возможности в нашей стране. Надеюсь скоро и у нас заработает. Нравится очень разблокировка лица, правда иногда не срабатывает (не распознаёт). Но это в 10% из 100% (не критично). Надеюсь в следующих прошивках поправят. В темноте разблокировка работает не хуже чем при свете. Разблокировка по пальцу работает отлично! Ссылка на мой видео обзор https://youtu.be/bkCjC578zM0 Экран, камеры, размер, функционал, качество, батарея, силиконовый чехол в комплекте в комплекте на Snapdragon (Гонконгская версия). Пока не обнаружил.",/img/svg/review-smile-4.svg
